Reservation-id,Income,Children,Babies,Visted_Previously,Previous_Cancellations,Required_Car_Parking,Eth__African American,Eth__caucasian,Country_R__North,Hotel_T__Airport Hotels,Hotel_T__Resort,Meal_T__BB,Meal_T__FB,Meal_T__HB,week_end/day,Reservation_Status
8559377,4,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1
56078571,3,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1
52631200,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
94661743,1,2,0,1,0,1,0,0,0,1,0,0,0,1,0,1
99401672,2,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1
63004999,3,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1
91436761,3,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1
71240519,3,2,0,1,1,1,0,0,0,1,0,1,0,0,1,1
50736932,2,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1
18358306,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
77497442,1,3,0,1,0,1,0,0,0,1,0,1,0,0,0,1
15678839,3,2,2,1,0,1,1,0,0,1,0,1,0,0,0,1
26347664,4,1,1,1,0,1,0,0,0,1,0,1,0,0,1,1
89891635,3,2,0,0,0,1,1,0,0,0,1,1,0,0,0,1
56882397,2,2,0,1,0,1,0,0,0,0,1,1,0,0,1,1
61042584,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1
4354960,3,2,1,0,0,1,0,1,0,1,0,1,0,0,1,1
97100929,1,3,0,0,0,0,1,0,0,0,1,1,0,0,1,1
37153227,2,3,1,0,0,1,0,0,0,0,1,1,0,0,1,1
44673376,4,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1
14128515,2,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1
38446257,2,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1
32323544,2,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1
7424643,3,2,0,0,0,1,0,0,0,1,0,1,0,0,1,1
5283607,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1
57452035,1,2,2,0,0,1,0,1,0,1,0,1,0,0,1,1
54766708,2,3,0,0,0,1,1,0,0,0,0,1,0,0,1,1
20444069,3,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
45439721,4,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1
63920602,4,2,0,0,0,1,0,1,0,0,0,1,0,0,1,1
43697671,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1
21217609,3,2,0,0,0,1,0,1,0,0,1,1,0,0,1,1
96205720,2,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1
64770370,1,3,0,0,0,1,0,0,1,0,0,1,0,0,0,1
6286621,1,2,0,0,0,1,0,0,0,0,1,1,0,0,1,1
60673875,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1
95308633,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1
95764373,1,3,0,0,0,1,0,0,0,0,0,1,0,0,1,1
64195779,1,3,0,0,0,1,0,0,0,1,0,1,0,0,1,1
99101885,3,2,1,0,0,1,0,0,0,0,1,1,0,0,1,1
19613119,4,2,1,0,0,0,0,0,0,1,0,1,0,0,0,1
94778142,4,2,0,0,0,0,0,0,1,1,0,1,0,0,1,1
8386108,4,3,1,1,1,1,1,0,0,0,1,1,0,0,1,1
45596650,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
85952117,3,1,2,1,0,0,0,0,0,1,0,1,0,0,1,1
82517760,2,2,0,0,0,1,0,0,1,0,1,1,0,0,1,1
90388671,2,2,1,0,0,0,1,0,1,0,1,1,0,0,1,1
87811141,2,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1
28211676,2,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1
39127013,4,2,0,0,0,0,1,0,0,0,0,1,0,0,1,1
29328473,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1
74144725,4,2,0,1,0,1,0,1,0,1,0,1,0,0,1,1
96304578,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1
96773229,3,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1
1391176,1,3,1,0,0,1,0,1,0,0,0,1,0,0,1,1
22979823,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1
29138515,3,2,0,0,0,0,0,1,0,1,0,1,0,0,0,1
4504111,3,2,0,0,0,1,0,1,0,0,0,1,0,0,1,1
97587858,3,3,0,1,0,1,0,0,1,1,0,1,0,0,0,1
70704009,2,2,0,1,1,0,0,0,0,0,1,1,0,0,0,1
18951482,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
76054042,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
81872646,3,2,0,0,0,1,1,0,0,0,0,1,0,0,1,1
43544358,2,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1
51047798,2,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1
24496382,3,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1
62078253,4,3,1,0,0,1,0,1,0,0,1,1,0,0,0,1
92283499,1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,1
40396451,2,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1
81959779,1,2,0,0,0,1,1,0,0,0,1,1,0,0,1,1
49240047,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1
72087623,3,3,0,1,0,0,0,0,0,0,1,1,0,0,1,1
57263736,4,3,1,0,0,1,0,0,0,0,1,1,0,0,1,1
16318079,2,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1
9413186,1,2,0,0,0,1,0,0,0,0,1,1,0,0,1,1
4911750,1,2,0,0,0,0,0,1,1,0,1,1,0,0,1,1
84011243,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1
42377285,2,3,0,0,0,1,0,0,0,0,0,1,0,0,1,1
46250033,4,3,1,0,0,1,0,0,1,1,0,0,0,1,1,1
37333112,3,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1
90508752,1,3,0,0,0,0,1,0,1,0,1,1,0,0,0,1
69683027,4,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1
14329610,3,3,1,0,0,1,0,0,0,0,0,1,0,0,0,1
73315596,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
49429662,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
1710773,3,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1
25312163,2,3,0,0,0,1,0,0,1,1,0,1,0,0,0,1
73477178,2,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1
48987570,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
55578737,1,3,1,1,0,1,0,0,0,0,1,1,0,0,1,1
41336626,4,2,0,0,0,0,0,1,0,0,0,1,0,0,1,1
72675073,1,2,0,1,1,1,0,1,0,0,0,1,0,0,1,1
44079790,3,2,0,0,0,0,0,1,0,0,1,1,0,0,1,1
33878617,4,3,0,0,0,1,1,0,0,1,0,1,0,0,0,1
40604656,4,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1
67422182,3,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1
23040080,3,2,0,1,0,0,0,0,1,1,0,1,0,0,0,1
18638409,3,2,0,0,0,1,0,1,0,0,1,1,0,0,0,1
42737007,2,2,0,0,0,1,1,0,0,1,0,1,0,0,0,1
27984986,2,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1
76532438,2,2,1,0,0,1,0,0,0,1,0,0,0,1,0,1
80687025,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1
78417351,3,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1
15119869,2,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1
59017736,4,2,0,0,0,1,1,0,1,1,0,1,0,0,1,1
49469403,2,2,0,0,0,0,0,0,0,1,0,1,0,0,1,1
25388926,2,2,0,0,0,0,1,0,0,0,1,1,0,0,1,1
26478382,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
90140364,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
95504255,3,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1
95791672,2,3,0,1,1,1,1,0,0,1,0,1,0,0,0,1
95957177,1,3,0,0,0,0,0,0,0,0,1,0,0,1,0,1
22959205,3,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1
42651991,2,3,1,1,0,1,0,0,1,0,1,0,0,1,0,1
51787446,2,2,1,0,0,0,0,0,0,0,1,0,0,1,0,1
21607214,1,2,0,1,0,0,1,0,0,0,0,0,0,1,0,1
39448424,2,2,1,0,0,0,0,1,0,0,0,0,0,1,0,1
29764157,4,2,0,1,0,1,0,0,0,1,0,1,0,0,0,1
93017163,1,3,1,0,0,1,0,0,1,1,0,1,0,0,1,1
27871176,3,3,0,0,0,0,0,1,0,0,0,1,0,0,1,1
64748843,2,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1
70839988,2,2,0,1,1,1,0,0,0,0,0,1,0,0,1,1
6266602,1,2,0,1,0,1,0,0,0,1,0,1,0,0,1,1
37733854,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1
37434968,3,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
68498163,3,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1
12095508,2,2,0,0,0,1,0,1,0,0,0,1,0,0,1,1
94013292,3,2,1,1,0,1,0,1,1,0,0,1,0,0,1,1
61555024,1,3,1,0,0,1,0,0,0,0,1,1,0,0,1,1
94523415,2,2,0,0,0,0,0,1,0,0,1,1,0,0,0,1
14041542,2,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1
86555662,4,2,0,0,0,1,0,0,0,0,1,1,0,0,0,1
82008931,4,2,0,0,0,1,1,0,0,1,0,1,0,0,1,1
26738051,3,2,0,1,0,0,0,0,0,0,0,1,0,0,1,1
59397467,2,2,0,0,0,1,0,1,0,0,1,1,0,0,1,1
71216354,2,1,0,1,1,1,0,0,0,1,0,1,0,0,1,1
88781345,2,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1
1890583,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1
32089882,1,2,0,0,0,1,0,1,0,0,0,1,0,0,1,1
26185074,2,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1
87712209,3,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1
65786157,4,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1
82336426,4,2,0,0,0,1,0,0,0,0,1,1,0,0,0,1
32644543,2,1,2,0,0,1,0,0,0,1,0,1,0,0,1,1
92674640,3,2,0,0,0,1,1,0,0,1,0,1,0,0,1,1
56381159,2,2,1,0,0,1,0,1,1,0,0,1,0,0,1,1
29871729,3,2,0,1,1,1,0,0,0,1,0,1,0,0,0,1
63211939,1,2,0,1,1,1,0,1,1,1,0,1,0,0,0,1
42799152,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1
33262454,3,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1
32552925,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1
67908984,4,3,0,0,0,1,1,0,0,0,0,1,0,0,0,1
89782009,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1
87861318,3,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1
21109562,2,3,0,1,0,0,0,0,1,0,1,1,0,0,1,1
69520254,3,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1
61203194,1,2,0,0,0,1,0,0,0,0,1,1,0,0,1,1
21644255,3,3,0,0,0,1,0,0,0,1,0,1,0,0,1,1
40651503,3,2,0,1,0,0,0,1,0,0,1,1,0,0,1,1
56055937,4,3,1,0,0,0,0,1,0,0,1,1,0,0,0,1
23568338,2,1,2,1,0,1,0,0,1,0,1,1,0,0,0,1
75806239,4,2,0,0,0,1,1,0,0,1,0,1,0,0,1,1
79893361,2,3,1,0,0,1,0,0,0,1,0,1,0,0,0,1
41942705,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1
31858298,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
6422016,3,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
22135882,2,2,1,0,0,1,1,0,0,0,1,1,0,0,1,1
89342119,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1
39321483,1,2,0,1,0,1,0,1,0,1,0,1,0,0,1,1
58762916,1,3,0,1,0,1,0,0,0,1,0,1,0,0,1,1
31006132,4,3,1,1,1,1,1,0,1,1,0,1,0,0,1,1
44291165,3,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1
277805,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1
63496072,3,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1
64598456,1,2,0,0,0,1,1,0,0,1,0,1,0,0,0,1
12899363,2,2,0,1,0,0,0,1,1,1,0,1,0,0,0,1
43287691,2,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1
96469528,2,2,0,0,0,1,0,1,0,0,1,1,0,0,0,1
76214823,2,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1
30531677,3,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1
37991802,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
39631546,1,3,0,0,0,1,0,0,0,0,1,1,0,0,1,1
93380749,1,3,1,0,0,1,0,1,0,0,0,1,0,0,0,1
69530561,3,2,0,0,0,1,0,0,0,1,0,1,0,0,1,1
72741698,2,2,1,0,0,1,0,0,0,0,1,1,0,0,0,1
77178434,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
24321087,2,2,0,0,0,0,1,0,0,0,1,1,0,0,1,1
56821851,3,2,1,0,0,0,1,0,0,0,0,1,0,0,1,1
30101648,1,3,0,0,0,1,1,0,0,0,1,1,0,0,1,1
3005306,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1
29463715,3,2,1,1,0,1,0,1,0,0,0,1,0,0,1,1
40717123,3,2,0,1,0,1,1,0,0,0,1,1,0,0,1,1
37474385,1,2,1,0,0,1,0,0,0,0,1,1,0,0,1,1
50530019,1,2,0,0,0,1,0,1,0,0,1,1,0,0,1,1
18188298,2,2,0,1,0,1,0,1,0,0,1,1,0,0,1,1
50863549,2,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1
32969121,4,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
59125722,3,2,1,0,0,1,1,0,0,1,0,1,0,0,1,1
50222124,3,3,1,0,0,1,0,0,0,0,1,1,0,0,1,1
28229869,2,2,0,0,0,0,1,0,0,0,1,1,0,0,1,1
96923938,2,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1
33506767,2,3,0,0,0,1,0,1,0,1,0,1,0,0,0,1
77597035,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1
43710631,1,3,0,0,0,0,0,1,0,1,0,1,0,0,0,1
57866480,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1
35606400,4,2,0,0,0,0,0,1,0,0,1,1,0,0,0,1
55659453,3,3,1,0,0,0,0,0,0,0,0,1,0,0,1,1
2295687,2,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1
41204763,3,2,1,1,1,1,0,0,1,0,1,1,0,0,0,1
36507323,4,2,0,1,0,0,0,1,0,1,0,1,0,0,0,1
69645197,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1
67473798,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1
27564673,2,2,0,0,0,1,1,0,0,0,0,1,0,0,0,1
51690776,3,2,1,1,1,1,1,0,0,0,0,1,0,0,0,1
44729690,2,3,0,1,0,1,0,0,0,0,0,1,0,0,0,1
60681326,1,2,0,0,0,1,0,0,1,0,1,1,0,0,0,1
88114325,3,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1
27548422,2,2,1,0,0,0,0,1,0,0,0,1,0,0,1,1
60657272,3,3,1,0,0,0,0,1,0,1,0,1,0,0,1,1
93872015,3,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1
36863482,2,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1
94127546,3,3,0,1,0,1,0,0,0,0,1,1,0,0,1,1
56789264,4,2,1,0,0,1,0,0,0,0,0,1,0,0,1,1
99709408,4,2,0,0,0,1,0,0,0,0,1,1,0,0,1,1
1938763,1,2,0,0,0,1,0,1,1,0,1,1,0,0,1,1
82733314,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1
27887134,2,2,0,0,0,1,1,0,0,1,0,1,0,0,1,1
2688459,1,2,0,1,0,1,1,0,0,0,1,1,0,0,0,1
26672487,1,3,0,0,0,1,1,0,1,1,0,0,0,1,0,1
55646135,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1
17157859,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1
10454001,4,3,0,0,0,1,1,0,1,0,1,0,0,1,1,1
79782454,3,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1
63074184,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1
60998383,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
2770105,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1
88359149,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1
87937589,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
88896209,2,2,0,1,0,1,0,0,0,1,0,1,0,0,1,1
27248404,3,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
99056687,1,2,1,0,0,0,0,0,0,0,1,1,0,0,0,1
9183036,4,2,0,1,0,0,1,0,0,1,0,1,0,0,0,1
70885494,3,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1
54195722,2,2,1,1,0,1,0,0,0,0,0,1,0,0,1,1
81443441,3,3,0,0,0,1,0,0,0,1,0,1,0,0,1,1
87314827,3,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1
57586828,3,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1
2391655,2,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1
71141948,1,3,0,0,0,1,1,0,0,0,1,1,0,0,1,1
72373489,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,1
87806168,4,2,0,0,0,1,0,1,0,0,0,1,0,0,0,1
82942418,2,2,2,0,0,0,0,0,0,1,0,1,0,0,0,1
81115904,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1
52003474,3,2,0,1,1,1,1,0,0,0,0,1,0,0,0,1
10555266,2,1,2,0,0,1,0,0,0,1,0,1,0,0,0,1
74000463,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1
41722599,3,2,1,0,0,0,0,0,1,0,1,1,0,0,0,1
68851792,3,2,0,0,0,0,1,0,0,0,0,1,0,0,1,1
90225093,1,2,0,1,0,1,0,1,0,1,0,1,0,0,1,1
51024780,4,3,0,0,0,0,1,0,0,1,0,1,0,0,1,1
89536798,2,2,0,0,0,1,0,0,0,1,0,1,0,0,1,1
47413796,3,3,0,1,1,1,0,1,0,0,0,1,0,0,0,1
53380345,4,2,0,0,0,0,0,1,0,0,1,1,0,0,1,1
20614161,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1
90827672,2,3,0,1,0,1,0,0,0,0,1,1,0,0,0,1
12472209,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1
10803589,1,2,0,1,0,1,0,1,0,0,1,1,0,0,0,1
5581403,2,2,1,1,0,1,0,0,0,1,0,1,0,0,1,1
58272311,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
85855253,4,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1
19561173,3,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1
49385267,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
77858083,2,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1
55855695,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
34821676,4,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1
83018186,1,3,2,0,0,1,0,0,0,0,0,1,0,0,0,1
58724653,3,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1
32794641,3,2,0,1,0,0,0,0,0,0,0,1,0,0,1,1
76509320,4,2,0,0,0,0,0,0,0,1,0,1,0,0,1,1
82505769,2,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1
53804782,4,3,1,0,0,0,0,0,0,0,1,1,0,0,0,1
94440126,4,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1
1551115,2,2,1,0,0,1,0,0,1,0,0,1,0,0,1,1
97574238,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1
43436853,3,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1
8955725,2,2,1,1,0,1,1,0,1,1,0,1,0,0,1,1
88011726,1,2,0,1,0,1,1,0,0,1,0,0,0,1,0,1
85818113,4,2,0,0,0,0,0,0,1,1,0,0,0,1,0,1
65200556,3,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1
95807016,1,1,2,0,0,1,0,0,0,0,1,1,0,0,1,1
63708664,1,3,0,0,0,1,0,0,0,0,1,1,0,0,1,1
54447562,2,2,2,0,0,1,0,0,0,0,1,1,0,0,1,1
71581646,2,3,1,0,0,1,0,0,0,1,0,1,0,0,1,1
14063946,2,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1
95428288,3,3,0,0,0,1,0,0,0,0,1,0,0,1,1,1
20255944,3,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
17161352,1,3,0,0,0,1,0,0,0,0,1,1,0,0,1,1
20979899,3,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1
44939330,2,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1
19732649,2,2,0,1,0,1,0,0,0,0,0,1,0,0,0,1
3649935,4,3,0,1,0,1,0,1,0,0,1,1,0,0,0,1
48678201,2,3,0,1,0,1,0,0,0,0,1,1,0,0,0,1
78328027,2,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1
19691,1,2,0,0,0,1,1,0,1,0,0,1,0,0,0,1
54712151,1,3,0,0,0,1,0,1,1,1,0,1,0,0,0,1
80250368,4,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1
5374242,4,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1
31584195,2,3,1,0,0,0,0,1,0,1,0,1,0,0,1,1
56623111,4,2,0,0,0,1,1,0,0,0,0,1,0,0,1,1
27853176,2,3,0,0,0,1,1,0,0,0,1,1,0,0,1,1
96068393,3,3,0,0,0,1,0,1,1,0,0,1,0,0,1,1
8245583,3,2,2,1,1,0,1,0,0,0,0,1,0,0,1,1
65548825,3,2,1,1,0,0,1,0,0,1,0,1,0,0,0,1
93915671,3,2,0,0,0,0,1,0,0,1,0,1,0,0,1,1
34414929,1,2,1,0,0,1,0,0,0,1,0,1,0,0,1,1
61677896,2,3,0,1,0,1,0,0,0,1,0,1,0,0,0,1
3335773,4,3,2,0,0,1,0,1,1,0,0,1,0,0,1,1
44914423,4,3,2,0,0,1,0,1,0,1,0,1,0,0,1,1
93446394,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
62736306,3,1,2,0,0,0,1,0,0,1,0,0,0,1,0,1
7017069,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1
73804178,2,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1
78348440,4,2,1,1,1,0,1,0,1,1,0,1,0,0,1,1
15153462,3,2,0,1,1,1,0,0,0,0,1,1,0,0,1,1
67635013,3,2,0,0,0,1,1,0,0,0,0,1,0,0,1,1
60555995,3,2,1,0,0,1,1,0,1,0,1,1,0,0,1,1
197865,3,2,0,1,1,0,0,1,0,0,1,1,0,0,1,1
72557916,2,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1
64019173,1,2,0,0,0,1,0,0,0,0,0,1,0,0,1,1
13328332,1,2,0,0,0,1,0,0,0,1,0,1,0,0,0,1
43738643,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1
41362188,2,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1
17310268,2,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1
1910382,3,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1
56651272,4,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1
267647,3,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1
20560686,3,3,1,0,0,1,0,1,0,0,1,1,0,0,1,1
74020322,3,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1
23178429,4,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1
31857090,3,3,0,0,0,1,1,0,0,1,0,1,0,0,1,1
16215697,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1
1047993,3,3,1,0,0,0,0,1,0,0,0,1,0,0,1,1
50003241,2,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1
15401631,1,3,0,0,0,1,0,1,0,0,0,1,0,0,1,1
86219499,3,3,0,0,0,0,0,0,0,0,1,1,0,0,1,1
96486199,3,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
88611788,1,2,0,0,0,1,0,1,1,0,1,0,0,1,1,1
63835556,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1
10801142,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1
68219863,4,2,0,1,0,0,0,0,0,1,0,0,0,1,0,1
35091468,3,2,1,0,0,1,0,0,0,0,1,0,0,1,0,1
67819713,3,2,1,0,0,1,1,0,0,0,1,0,0,1,0,1
23218321,2,3,0,0,0,1,1,0,1,1,0,1,0,0,1,1
1290045,3,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1
28734741,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1
85921116,3,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1
25886294,3,2,1,0,0,0,0,0,0,0,0,1,0,0,1,1
72415640,2,3,1,1,0,1,1,0,0,0,0,1,0,0,1,1
97526337,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
3532280,2,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1
22039107,3,2,0,0,0,1,1,0,0,0,1,1,0,0,1,1
37417580,4,2,0,0,0,1,0,0,0,1,0,1,0,0,1,1
24432181,4,2,2,0,0,1,0,0,0,0,1,1,0,0,1,1
73914246,3,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1
68879902,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1
68105151,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1
81311840,3,2,1,1,1,0,0,1,0,0,0,1,0,0,0,1
84537281,4,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1
57324966,4,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1
53122425,2,2,1,0,0,1,0,1,0,1,0,1,0,0,0,1
41769121,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1
53258772,1,2,0,1,0,1,0,1,0,1,0,1,0,0,1,1
61203023,4,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1
57529309,2,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1
28562677,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1
47947481,4,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1
65691902,3,3,0,0,0,1,0,0,1,0,1,1,0,0,1,1
79943166,2,2,0,0,0,0,0,0,0,1,0,1,0,0,1,1
65442760,1,2,0,1,1,0,0,1,0,1,0,1,0,0,0,1
11407512,2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
9141536,3,2,0,1,0,1,0,1,1,1,0,0,0,1,0,1
39892154,1,2,0,0,0,1,0,1,0,1,0,1,0,0,0,1
65590000,2,3,0,0,0,1,0,0,0,1,0,1,0,0,1,1
83997727,3,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1
47205639,2,3,1,0,0,1,0,0,1,0,1,1,0,0,1,1
